session_id;username;time;position;velocity;rotation;current_lap
1;manelmm3;29/11/2019 20:18:17;346.9, 0.1, 397.5;21.3, -0.1, -4.9;0.0, 0.8, 0.0, 0.6;2
1;manelmm3;29/11/2019 20:18:18;353.5, 0.1, 396.0;22.6, 0.0, -5.2;0.0, 0.8, 0.0, 0.6;2
1;manelmm3;29/11/2019 20:18:18;361.0, 0.0, 394.3;23.9, 0.0, -5.4;0.0, 0.8, 0.0, 0.6;2
1;manelmm3;29/11/2019 20:18:18;368.4, 0.0, 393.0;25.5, 0.0, -3.4;0.0, 0.7, 0.0, 0.7;2
1;manelmm3;29/11/2019 20:18:19;376.3, 0.0, 392.2;26.8, 0.0, -2.1;0.0, 0.7, 0.0, 0.7;2
1;manelmm3;29/11/2019 20:18:19;384.5, 0.0, 391.7;28.0, 0.0, -1.4;0.0, 0.7, 0.0, 0.7;2
1;manelmm3;29/11/2019 20:18:19;393.1, 0.0, 391.4;29.2, 0.0, -0.9;0.0, 0.7, 0.0, 0.7;2
1;manelmm3;29/11/2019 20:18:20;402.6, 0.0, 390.8;30.0, 0.0, -4.0;0.0, 0.8, 0.0, 0.7;2
1;manelmm3;29/11/2019 20:18:20;411.6, 0.0, 388.9;30.0, 0.0, -8.8;0.0, 0.8, 0.0, 0.6;2
1;manelmm3;29/11/2019 20:18:20;420.2, 0.0, 384.9;27.0, 0.0, -17.0;0.0, 0.9, 0.0, 0.5;2
1;manelmm3;29/11/2019 20:18:20;427.4, 0.0, 378.6;20.8, 0.0, -25.0;0.0, 1.0, 0.0, 0.3;2
1;manelmm3;29/11/2019 20:18:21;432.6, 0.0, 370.2;14.2, 0.0, -30.1;0.0, 1.0, 0.0, 0.2;2
1;manelmm3;29/11/2019 20:18:21;436.3, 0.0, 360.0;9.9, 0.0, -32.8;0.0, 1.0, 0.0, 0.1;2
1;manelmm3;29/11/2019 20:18:21;438.9, 0.0, 350.0;7.6, 0.0, -34.3;0.0, 1.0, 0.0, 0.1;2
1;manelmm3;29/11/2019 20:18:22;440.4, 0.0, 339.5;2.5, 0.0, -35.2;0.0, 1.0, 0.0, 0.0;2
1;manelmm3;29/11/2019 20:18:22;440.5, 0.0, 329.0;-0.9, 0.0, -34.3;0.0, 1.0, 0.0, 0.0;2
1;manelmm3;29/11/2019 20:18:22;439.6, 0.0, 319.0;-5.6, 0.0, -32.4;0.0, 1.0, 0.0, -0.1;2
1;manelmm3;29/11/2019 20:18:23;436.6, 0.0, 309.9;-13.8, 0.0, -28.4;0.0, 1.0, 0.0, -0.3;2
1;manelmm3;29/11/2019 20:18:23;430.8, 0.0, 302.0;-21.3, 0.0, -21.6;0.0, 0.9, 0.0, -0.4;2
1;manelmm3;29/11/2019 20:18:23;423.8, 0.1, 296.2;-25.2, 0.1, -17.7;0.0, 0.9, 0.0, -0.5;2
1;manelmm3;29/11/2019 20:18:23;415.8, 0.1, 291.2;-27.6, -0.2, -15.6;0.0, 0.9, 0.0, -0.5;2
1;manelmm3;29/11/2019 20:18:24;407.0, 0.0, 287.4;-30.8, 0.0, -10.5;0.0, 0.8, 0.0, -0.6;2
1;manelmm3;29/11/2019 20:18:24;397.6, 0.0, 284.6;-30.8, 0.0, -9.1;0.0, 0.8, 0.0, -0.6;2
1;manelmm3;29/11/2019 20:18:24;388.9, 0.1, 280.9;-27.0, 0.4, -15.1;0.0, 0.9, 0.0, -0.5;2
1;manelmm3;29/11/2019 20:18:25;380.9, 0.2, 275.5;-23.1, -0.2, -18.8;0.0, 0.9, 0.0, -0.4;2
1;manelmm3;29/11/2019 20:18:25;374.5, 0.1, 269.4;-20.1, -0.4, -21.7;0.0, 0.9, 0.0, -0.3;2
1;manelmm3;29/11/2019 20:18:25;369.4, 0.1, 262.0;-14.4, 0.0, -26.7;0.0, 1.0, 0.0, -0.2;2
1;manelmm3;29/11/2019 20:18:26;365.7, 0.0, 253.5;-10.6, 0.0, -29.5;0.0, 1.0, 0.0, -0.1;2
1;manelmm3;29/11/2019 20:18:26;362.9, 0.1, 244.4;-8.4, 0.2, -31.2;0.0, 1.0, 0.0, -0.1;2
1;manelmm3;29/11/2019 20:18:26;360.7, 0.2, 234.8;-6.3, 0.1, -32.6;0.0, 1.0, 0.0, -0.1;2
1;manelmm3;29/11/2019 20:18:27;359.0, 0.1, 224.1;-4.5, -0.2, -34.0;0.0, 1.0, 0.0, -0.1;2
1;manelmm3;29/11/2019 20:18:27;357.9, 0.0, 213.7;-3.4, 0.0, -34.9;0.0, 1.0, 0.0, 0.0;2
1;manelmm3;29/11/2019 20:18:27;357.0, 0.0, 203.6;-2.5, 0.0, -32.2;0.0, 1.0, 0.0, 0.0;2
1;manelmm3;29/11/2019 20:18:27;356.3, 0.0, 194.5;-2.8, 0.0, -29.0;0.0, 1.0, 0.0, 0.0;2
1;manelmm3;29/11/2019 20:18:28;354.7, 0.0, 186.5;-8.0, 0.0, -24.4;0.0, 1.0, 0.0, -0.2;2
1;manelmm3;29/11/2019 20:18:28;351.1, 0.0, 179.7;-14.1, 0.0, -18.2;0.0, 0.9, 0.0, -0.3;2
1;manelmm3;29/11/2019 20:18:28;346.1, 0.1, 175.4;-18.5, 0.0, -10.9;0.0, 0.9, 0.0, -0.5;2
1;manelmm3;29/11/2019 20:18:29;340.2, 0.1, 173.5;-20.2, 0.0, -2.4;0.0, 0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:29;334.2, 0.1, 174.3;-19.5, 0.0, 7.2;0.0, 0.6, 0.0, -0.8;2
1;manelmm3;29/11/2019 20:18:29;328.8, 0.1, 177.8;-16.5, 0.0, 14.6;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:30;323.9, 0.0, 183.1;-14.9, 0.0, 17.9;0.0, 0.3, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:30;319.5, 0.0, 188.7;-14.8, 0.0, 19.6;0.0, 0.3, 0.0, -1.0;2
1;manelmm3;29/11/2019 20:18:30;314.9, 0.0, 194.8;-16.1, 0.0, 20.2;0.0, 0.3, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:30;309.8, 0.0, 200.9;-17.5, 0.0, 20.5;0.0, 0.3, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:31;304.4, 0.0, 207.1;-18.7, 0.0, 21.0;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:31;298.2, 0.0, 214.0;-19.8, 0.0, 21.7;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:31;292.0, 0.0, 220.4;-21.8, 0.0, 21.2;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:32;285.1, 0.0, 226.7;-23.7, 0.0, 20.8;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:32;277.8, 0.0, 232.9;-25.1, 0.0, 20.7;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:32;270.1, 0.0, 239.2;-26.0, 0.0, 21.2;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:33;262.2, 0.0, 245.6;-26.7, 0.0, 21.9;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:33;253.5, 0.0, 252.8;-27.3, 0.0, 22.6;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:33;245.2, 0.0, 259.7;-28.0, 0.0, 23.3;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:34;236.7, 0.0, 266.7;-28.6, 0.0, 23.9;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:34;228.0, 0.0, 274.0;-29.3, 0.0, 24.5;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:34;219.1, 0.0, 281.4;-29.9, 0.0, 25.0;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:34;209.5, 0.0, 289.6;-29.6, 0.0, 26.4;0.0, 0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:35;201.8, 0.0, 298.5;-20.8, 0.0, 32.7;0.0, 0.3, 0.0, -1.0;2
1;manelmm3;29/11/2019 20:18:35;197.1, 0.5, 308.5;-13.3, 4.7, 32.1;0.1, 0.1, -0.1, -1.0;2
1;manelmm3;29/11/2019 20:18:35;193.2, 1.3, 318.0;-12.7, 0.6, 31.4;0.2, 0.0, -0.1, -1.0;2
1;manelmm3;29/11/2019 20:18:36;189.5, 0.8, 327.3;-11.8, -2.5, 30.1;0.2, 0.0, 0.0, -1.0;2
1;manelmm3;29/11/2019 20:18:36;186.1, -0.1, 336.7;-8.0, -1.4, 29.3;0.0, 0.1, 0.0, -1.0;2
1;manelmm3;29/11/2019 20:18:36;183.5, 0.1, 345.2;-9.1, -0.1, 28.0;0.0, 0.2, 0.0, -1.0;2
1;manelmm3;29/11/2019 20:18:37;181.1, 0.0, 353.5;-5.0, 0.1, 27.3;0.0, 0.1, 0.0, -1.0;2
1;manelmm3;29/11/2019 20:18:37;181.0, 0.2, 361.4;3.3, 1.8, 24.9;0.1, -0.1, 0.1, -1.0;2
1;manelmm3;29/11/2019 20:18:37;182.4, 0.5, 368.6;4.9, -0.4, 23.5;0.0, -0.1, 0.2, -1.0;2
1;manelmm3;29/11/2019 20:18:37;184.9, 0.1, 375.7;7.8, -2.3, 22.0;0.0, -0.2, 0.0, -1.0;2
1;manelmm3;29/11/2019 20:18:38;187.6, 0.1, 382.4;10.9, 0.1, 21.9;0.0, -0.2, 0.0, -1.0;2
1;manelmm3;29/11/2019 20:18:38;192.0, 0.0, 388.4;18.4, 0.0, 17.1;0.0, -0.4, 0.0, -0.9;2
1;manelmm3;29/11/2019 20:18:38;198.6, 0.0, 392.2;24.5, 0.0, 9.2;0.0, -0.6, 0.0, -0.8;2
1;manelmm3;29/11/2019 20:18:39;206.4, 0.0, 394.1;26.9, 0.0, 4.3;0.0, -0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:39;215.3, 0.0, 395.0;28.4, 0.0, 1.6;0.0, -0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:39;224.0, 0.0, 395.3;29.6, 0.0, 0.4;0.0, -0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:40;233.0, 0.0, 395.3;30.6, 0.0, -0.2;0.0, -0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:40;242.4, 0.0, 395.2;31.7, 0.0, 0.4;0.0, -0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:40;252.1, 0.0, 395.6;32.6, 0.0, 2.0;0.0, -0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:41;262.7, 0.0, 396.4;33.6, 0.0, 2.1;0.0, -0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:41;272.9, 0.0, 396.5;34.6, 0.0, -1.1;0.0, -0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:41;283.4, 0.0, 396.0;35.5, 0.0, -1.8;0.0, -0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:41;294.2, 0.0, 395.5;36.4, 0.0, -1.2;0.0, -0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:42;305.3, 0.0, 395.2;37.3, 0.0, -0.7;0.0, -0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:42;316.6, 0.0, 395.1;38.2, 0.0, -0.4;0.0, -0.7, 0.0, -0.7;2
1;manelmm3;29/11/2019 20:18:42;329.0, 0.0, 395.0;39.1, 0.0, -0.1;0.0, -0.7, 0.0, -0.7;3
1;manelmm3;29/11/2019 20:18:43;340.8, 0.3, 395.0;38.9, 0.1, 0.0;0.0, -0.7, 0.0, -0.7;3
1;manelmm3;29/11/2019 20:18:43;352.4, 0.0, 395.0;39.9, 0.1, 0.1;0.0, -0.7, 0.0, -0.7;3
1;manelmm3;29/11/2019 20:18:43;364.6, 0.0, 395.0;41.2, -0.1, 0.2;0.0, -0.7, 0.0, -0.7;3
1;manelmm3;29/11/2019 20:18:44;377.1, 0.0, 395.1;42.0, 0.0, 0.3;0.0, -0.7, 0.0, -0.7;3
1;manelmm3;29/11/2019 20:18:44;389.8, 0.0, 394.7;41.8, 0.0, -4.6;0.0, -0.7, 0.0, -0.7;3
1;manelmm3;29/11/2019 20:18:44;401.6, 0.0, 391.3;37.1, 0.0, -16.8;0.0, -0.9, 0.0, -0.5;3
1;manelmm3;29/11/2019 20:18:44;412.5, 0.0, 384.6;31.0, 0.0, -23.9;0.0, -0.9, 0.0, -0.4;3
1;manelmm3;29/11/2019 20:18:45;421.0, 0.0, 376.9;26.7, 0.0, -26.7;0.0, -0.9, 0.0, -0.3;3
1;manelmm3;29/11/2019 20:18:45;428.5, 0.0, 368.6;22.4, 0.0, -28.6;0.0, -1.0, 0.0, -0.3;3
1;manelmm3;29/11/2019 20:18:45;434.1, 0.0, 358.9;13.6, 0.0, -32.0;0.0, -1.0, 0.0, -0.2;3
1;manelmm3;29/11/2019 20:18:46;437.3, 0.0, 349.0;8.2, 0.0, -33.7;0.0, -1.0, 0.0, -0.1;3
1;manelmm3;29/11/2019 20:18:46;439.2, 0.0, 338.7;5.3, 0.0, -35.1;0.0, -1.0, 0.0, -0.1;3
1;manelmm3;29/11/2019 20:18:46;440.2, 0.0, 328.0;0.1, 0.0, -36.2;0.0, -1.0, 0.0, 0.0;3
1;manelmm3;29/11/2019 20:18:47;439.3, 0.0, 317.0;-5.3, 0.0, -36.6;0.0, -1.0, 0.0, 0.1;3
1;manelmm3;29/11/2019 20:18:47;436.4, 0.0, 306.3;-14.1, 0.0, -34.4;0.0, -1.0, 0.0, 0.2;3
1;manelmm3;29/11/2019 20:18:47;430.4, 0.0, 297.0;-25.2, 0.0, -27.0;0.0, -0.9, 0.0, 0.4;3
1;manelmm3;29/11/2019 20:18:47;420.9, 0.2, 290.5;-32.2, -0.5, -15.7;0.0, -0.8, 0.0, 0.6;3
1;manelmm3;29/11/2019 20:18:48;410.9, 0.0, 287.4;-33.7, -0.1, -6.1;0.0, -0.7, 0.0, 0.7;3
1;manelmm3;29/11/2019 20:18:48;400.9, 0.0, 285.6;-32.6, 0.0, -8.4;0.0, -0.8, 0.0, 0.6;3
1;manelmm3;29/11/2019 20:18:48;392.0, 0.1, 281.0;-25.3, 0.6, -22.6;0.0, -0.9, 0.0, 0.4;3
1;manelmm3;29/11/2019 20:18:49;386.3, 0.9, 272.6;-14.8, 3.2, -30.5;0.1, -1.0, -0.1, 0.2;3
1;manelmm3;29/11/2019 20:18:49;382.4, 1.8, 262.5;-11.3, 1.3, -31.3;0.2, -1.0, -0.1, 0.0;3
1;manelmm3;29/11/2019 20:18:49;379.1, 1.5, 253.3;-10.6, -2.5, -30.5;0.2, -1.0, -0.1, 0.0;3
1;manelmm3;29/11/2019 20:18:50;376.2, 0.6, 244.5;-11.0, 0.9, -23.3;0.1, -1.0, -0.1, -0.1;3
1;manelmm3;29/11/2019 20:18:50;372.8, 1.6, 239.0;-9.8, 2.4, -17.1;0.0, -1.0, -0.2, 0.0;3
1;manelmm3;29/11/2019 20:18:50;370.0, 2.0, 233.8;-8.7, 0.2, -17.1;0.2, -1.0, -0.1, 0.1;3
1;manelmm3;29/11/2019 20:18:51;367.3, 1.6, 228.7;-9.8, -2.2, -16.5;0.2, -0.9, 0.1, 0.3;3
1;manelmm3;29/11/2019 20:18:51;364.0, 0.6, 224.1;-11.8, -3.4, -15.4;0.1, -0.9, 0.1, 0.4;3
1;manelmm3;29/11/2019 20:18:51;360.0, 0.1, 219.4;-14.7, -0.2, -15.4;0.0, -0.9, 0.0, 0.4;3
1;manelmm3;29/11/2019 20:18:51;355.2, 0.1, 214.3;-15.6, 0.0, -16.8;0.0, -0.9, 0.0, 0.4;3
1;manelmm3;29/11/2019 20:18:52;352.1, 0.4, 209.6;-6.4, 2.5, -14.2;-0.1, -0.9, -0.1, 0.3;3
1;manelmm3;29/11/2019 20:18:52;350.3, 0.8, 205.4;-5.8, 0.9, -14.5;-0.2, -1.0, -0.1, 0.2;3
1;manelmm3;29/11/2019 20:18:52;348.8, 1.1, 200.8;-4.1, 1.9, -15.5;-0.3, -0.9, 0.0, 0.2;3
1;manelmm3;29/11/2019 20:18:53;347.5, 1.4, 196.0;-4.1, -0.1, -14.8;-0.2, -1.0, 0.0, 0.2;3
1;manelmm3;29/11/2019 20:18:53;346.1, 1.3, 191.8;-5.5, 0.4, -12.9;-0.1, -1.0, 0.0, 0.2;3
1;manelmm3;29/11/2019 20:18:53;344.2, 1.3, 188.1;-7.0, -0.7, -11.7;-0.1, -1.0, 0.0, 0.3;3
1;manelmm3;29/11/2019 20:18:54;342.1, 0.6, 184.7;-6.9, -3.8, -11.3;-0.1, -0.9, 0.1, 0.3;3
1;manelmm3;29/11/2019 20:18:54;339.7, 0.0, 181.8;-10.3, 0.8, -7.8;0.0, -0.9, 0.0, 0.5;3
1;manelmm3;29/11/2019 20:18:54;336.2, 0.0, 179.9;-13.1, 0.0, -4.0;0.0, -0.8, 0.0, 0.6;3
1;manelmm3;29/11/2019 20:18:54;331.9, 0.1, 179.6;-14.5, 0.0, 1.9;0.0, -0.7, 0.0, 0.7;3
1;manelmm3;29/11/2019 20:18:55;327.3, 0.1, 181.2;-14.2, 0.0, 7.2;0.0, -0.5, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:55;323.1, 0.1, 183.7;-14.1, 0.0, 9.0;0.0, -0.5, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:55;318.9, 0.1, 186.7;-14.0, 0.0, 11.3;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:56;314.6, 0.1, 190.4;-14.5, 0.0, 12.8;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:56;310.2, 0.1, 194.5;-15.1, 0.0, 14.3;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:56;305.5, 0.1, 198.9;-15.8, 0.0, 15.5;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:57;300.4, 0.0, 204.2;-15.7, 0.0, 17.4;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:57;295.8, 0.0, 209.8;-15.3, 0.0, 19.5;0.0, -0.3, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:57;291.2, 0.0, 215.9;-15.3, 0.0, 21.0;0.0, -0.3, 0.0, 1.0;3
1;manelmm3;29/11/2019 20:18:58;286.3, 0.0, 222.2;-17.7, 0.0, 20.5;0.0, -0.3, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:58;280.5, 0.0, 228.1;-20.9, 0.0, 19.0;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:58;273.4, 0.0, 234.0;-23.2, 0.0, 18.1;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:58;266.2, 0.0, 239.4;-24.5, 0.0, 18.2;0.0, -0.5, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:59;258.9, 0.0, 245.2;-24.5, 0.0, 19.9;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:59;251.5, 0.0, 251.3;-24.7, 0.0, 21.3;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:18:59;244.0, 0.0, 257.9;-25.0, 0.0, 22.4;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:19:00;236.4, 0.0, 264.8;-25.5, 0.0, 23.3;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:19:00;228.7, 0.0, 271.9;-26.0, 0.0, 24.1;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:19:00;220.3, 0.0, 279.7;-26.6, 0.0, 24.9;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:19:01;212.2, 0.0, 287.3;-27.2, 0.0, 25.6;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:19:01;203.9, 0.0, 295.1;-27.8, 0.0, 26.2;0.0, -0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:19:01;195.8, 0.0, 303.3;-24.8, 0.0, 29.5;0.0, -0.3, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:19:01;189.1, 0.0, 313.5;-16.7, -0.1, 33.4;0.0, -0.2, 0.0, 1.0;3
1;manelmm3;29/11/2019 20:19:02;186.0, 0.0, 323.9;-5.0, 0.0, 35.4;0.0, 0.0, 0.0, 1.0;3
1;manelmm3;29/11/2019 20:19:02;186.1, 0.0, 334.4;4.3, 0.0, 34.0;0.0, 0.1, 0.0, 1.0;3
1;manelmm3;29/11/2019 20:19:02;188.7, 0.0, 344.0;12.3, 0.0, 30.2;0.0, 0.2, 0.0, 1.0;3
1;manelmm3;29/11/2019 20:19:03;193.6, 0.0, 352.3;20.4, 0.0, 25.2;0.0, 0.4, 0.0, 0.9;3
1;manelmm3;29/11/2019 20:19:03;201.6, 0.0, 359.0;28.4, 0.0, 16.4;0.0, 0.5, 0.0, 0.8;3
1;manelmm3;29/11/2019 20:19:03;210.8, 0.0, 362.8;31.9, 0.0, 10.5;0.0, 0.6, 0.0, 0.8;3
1;manelmm3;29/11/2019 20:19:04;220.6, 0.0, 365.7;33.3, 0.0, 8.9;0.0, 0.6, 0.0, 0.8;3
1;manelmm3;29/11/2019 20:19:04;230.7, 0.0, 368.2;34.2, 0.0, 9.0;0.0, 0.6, 0.0, 0.8;3
1;manelmm3;29/11/2019 20:19:04;241.0, 0.0, 371.4;34.2, 0.0, 11.9;0.0, 0.6, 0.0, 0.8;3
1;manelmm3;29/11/2019 20:19:05;251.3, 0.0, 375.4;34.4, 0.0, 14.0;0.0, 0.5, 0.0, 0.8;3
1;manelmm3;29/11/2019 20:19:05;262.3, 0.0, 380.1;34.7, 0.0, 15.6;0.0, 0.5, 0.0, 0.8;3
1;manelmm3;29/11/2019 20:19:05;272.8, 0.0, 385.0;35.1, 0.0, 16.6;0.0, 0.5, 0.0, 0.8;3
1;manelmm3;29/11/2019 20:19:05;283.5, 0.0, 390.0;36.5, 0.0, 15.3;0.0, 0.5, 0.0, 0.8;3
1;manelmm3;29/11/2019 20:19:06;294.8, 0.0, 393.7;39.0, 0.0, 10.2;0.0, 0.6, 0.0, 0.8;3
1;manelmm3;29/11/2019 20:19:06;306.8, 0.0, 396.1;40.5, 0.0, 6.1;0.0, 0.7, 0.0, 0.7;3
1;manelmm3;29/11/2019 20:19:06;319.1, 0.0, 397.1;41.6, 0.0, 0.8;0.0, 0.7, 0.0, 0.7;3
1;manelmm3;29/11/2019 20:19:07;332.6, 0.1, 396.7;42.3, 1.5, -2.8;0.0, 0.7, 0.0, 0.7;4
1;manelmm3;29/11/2019 20:19:07;345.2, 0.3, 395.7;41.4, -1.0, -3.2;0.0, 0.8, 0.0, 0.7;4
1;manelmm3;29/11/2019 20:19:07;357.6, 0.0, 394.0;42.1, 0.7, -9.6;0.0, 0.8, 0.0, 0.6;4
1;manelmm3;29/11/2019 20:19:08;370.1, 0.0, 390.2;41.2, 0.0, -15.1;0.0, 0.8, 0.0, 0.5;4
1;manelmm3;29/11/2019 20:19:08;383.3, 0.0, 385.1;41.8, 0.0, -15.2;0.0, 0.8, 0.0, 0.6;4
1;manelmm3;29/11/2019 20:19:08;395.9, 0.3, 381.1;41.9, 2.3, -11.3;0.1, 0.8, 0.1, 0.6;4
1;manelmm3;29/11/2019 20:19:08;408.3, 0.6, 377.8;40.2, 0.2, -11.4;0.2, 0.7, 0.2, 0.6;4
1;manelmm3;29/11/2019 20:19:09;419.9, 0.5, 374.1;37.8, -1.2, -13.0;0.2, 0.8, 0.1, 0.5;4
1;manelmm3;29/11/2019 20:19:09;430.9, 0.0, 370.0;34.4, 0.4, -15.4;0.0, 0.9, 0.0, 0.5;4
1;manelmm3;29/11/2019 20:19:09;441.1, 0.0, 364.5;30.4, -0.1, -17.9;0.0, 0.9, 0.0, 0.4;4
1;manelmm3;29/11/2019 20:19:10;449.7, 0.0, 358.8;26.7, 0.0, -20.4;0.0, 0.9, 0.0, 0.4;4
1;manelmm3;29/11/2019 20:19:10;456.2, 0.6, 352.2;17.7, 3.7, -22.9;-0.2, 0.9, 0.0, 0.3;4
1;manelmm3;29/11/2019 20:19:10;459.7, 2.3, 344.5;6.5, 4.5, -24.6;-0.4, 0.9, 0.0, 0.1;4
1;manelmm3;29/11/2019 20:19:11;461.4, 3.2, 337.1;5.0, 1.6, -24.6;-0.3, 0.9, 0.0, 0.1;4
1;manelmm3;29/11/2019 20:19:11;462.5, 3.5, 329.6;2.7, 1.3, -25.4;-0.2, 1.0, 0.0, 0.1;4
1;manelmm3;29/11/2019 20:19:11;463.2, 3.4, 322.0;1.9, -1.6, -25.3;-0.2, 1.0, 0.0, 0.0;4
1;manelmm3;29/11/2019 20:19:12;462.3, 2.6, 314.5;-4.6, -4.3, -24.7;-0.2, 1.0, -0.1, -0.2;4
1;manelmm3;29/11/2019 20:19:12;458.7, 1.3, 307.2;-16.5, -4.6, -20.2;-0.1, 0.9, 0.0, -0.4;4
1;manelmm3;29/11/2019 20:19:12;452.6, 0.0, 302.0;-23.5, -2.2, -14.1;0.0, 0.8, 0.0, -0.5;4
1;manelmm3;29/11/2019 20:19:12;445.0, 0.1, 298.4;-25.8, -0.2, -11.4;0.0, 0.8, 0.0, -0.6;4
1;manelmm3;29/11/2019 20:19:13;437.0, 0.1, 295.1;-27.4, 0.6, -11.4;0.0, 0.8, 0.0, -0.6;4
1;manelmm3;29/11/2019 20:19:13;428.7, 0.3, 291.6;-28.3, 0.2, -11.2;0.0, 0.8, 0.0, -0.6;4
1;manelmm3;29/11/2019 20:19:13;420.0, 0.2, 288.3;-29.5, -0.8, -11.2;0.0, 0.8, 0.0, -0.6;4
1;manelmm3;29/11/2019 20:19:14;411.0, 0.0, 284.9;-30.7, -0.2, -11.3;0.0, 0.8, 0.0, -0.6;4
1;manelmm3;29/11/2019 20:19:14;400.9, 0.1, 281.3;-31.7, 0.5, -11.4;0.0, 0.8, 0.0, -0.6;4
1;manelmm3;29/11/2019 20:19:14;391.3, 0.5, 277.9;-32.2, 1.0, -11.2;-0.1, 0.8, 0.1, -0.6;4
1;manelmm3;29/11/2019 20:19:15;381.8, 0.2, 274.5;-30.7, -2.2, -12.8;0.0, 0.8, 0.0, -0.5;4
1;manelmm3;29/11/2019 20:19:15;373.4, 0.0, 269.5;-24.9, -0.3, -19.7;0.0, 0.9, 0.0, -0.4;4
1;manelmm3;29/11/2019 20:19:15;367.4, 0.0, 262.6;-15.3, 0.0, -25.7;0.0, 1.0, 0.0, -0.2;4
1;manelmm3;29/11/2019 20:19:15;363.3, 0.0, 254.2;-12.9, 0.0, -25.6;0.0, 1.0, 0.0, -0.2;4
1;manelmm3;29/11/2019 20:19:16;359.4, 0.2, 246.8;-9.9, 1.5, -23.5;0.1, 1.0, 0.0, -0.2;4
1;manelmm3;29/11/2019 20:19:16;357.0, 0.3, 239.6;-7.1, -0.8, -24.0;0.1, 1.0, 0.0, 0.0;4
1;manelmm3;29/11/2019 20:19:16;355.5, 0.0, 232.6;-2.6, 0.3, -23.5;0.0, 1.0, 0.0, 0.0;4
1;manelmm3;29/11/2019 20:19:17;355.4, 0.0, 225.2;1.1, 0.0, -22.7;0.0, 1.0, 0.0, 0.1;4
1;manelmm3;29/11/2019 20:19:17;356.0, 0.1, 218.6;2.4, 0.0, -21.8;0.0, 1.0, 0.0, 0.1;4
